category_name1	category_name2	id	image_link	link	shipping	shipping_settings	condition	search_tag	review_count	satisfylevel	event_words	adult	price_pc	maker	brand	title	product_flag	preorder_settings
패션		2643	https://d1ruwxjthziwe4.cloudfront.net/marketing/2643.jpg	https://link.wadiz.kr/BeYz/g9egz1sw	3000			남자스판청바지|스트레치청바지|스판청바지|스트레치진|스트레치데님|청바지스판|스트레치데님청바지|앵클데님|유니클로청반바지|남자게스청바지|청바지32|청바지|디키즈카펜터데님|실버탭루즈|여자	82	4.75	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	34000			어썸 남성용 스트레치 데님 스판 청바지		
디자인	인테리어	6304	https://d1ruwxjthziwe4.cloudfront.net/marketing/6304.jpg	https://link.wadiz.kr/BeYz/9s24jx7o	0			초등학생의자|주니어의자|세레니티헤이체어|세레니티헤이체어무회전|초등의자|초등책상의자|초등학생고저쎵책상의자|초등학생책상의자|헤이키즈체어|초등바른자세의자|주니어고정의자|청주초등의자|어린	16	4.94	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	94000			세레니티 헤이 체어 어린이 초등학생 책상의자		
패션	가방	5936	https://d1ruwxjthziwe4.cloudfront.net/marketing/5936.jpg	https://link.wadiz.kr/BeYz/mz4nx2l6	0			햄프린넨가방|친환경소재가방|와디즈덕질가방|와디즈가방|써니백|써니가방|크로스핏SUNNY가방|SUNNYBAGV2|라벤더가방|와디즈가방댕기|SUNNYMOODBAG|소가죽만두가방|자라버건	22	4.93	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	73400			써니백 라벤더 숄더백		
반려동물	강아지	5921	https://d1ruwxjthziwe4.cloudfront.net/marketing/5921.jpg	https://link.wadiz.kr/BeYz/291gm7au	4000			오놀라|오놀라배변패드|오놀라패드|오놀라워싱배변패드|워싱배변패드|배변패드오놀라|쉬즈곤배변매트|와디즈배변패드|변기에버리는배변패드|친환경배변패드|올웨이즈인피니티|강아지발패드|닿는순간|제	51	4.53	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	28000			소울랩스 오놀라 친환경 워싱배변패드		
푸드	산지직송	6229	https://d1ruwxjthziwe4.cloudfront.net/marketing/6229.jpg	https://link.wadiz.kr/BeYz/vua377jw	4000			육사시미|뭉티기|소고기뭉티기|한우뭉티기|한우육사시미|육사시미뭉티기|뭉티기육사시미|암소|한우사시미|암소한우|한우암소|금빛한우|뭉티기한우|소고기육사시미|한우육회|차돌육사시미|육회뭉티기	39	4.5	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8000		금빛한우	금빛한우 당일 도축분 한우암소 뭉티기 육회 육사시미 200g 300g 400g 소스증정		
캐릭터·굿즈	애니메이션	5908	https://d1ruwxjthziwe4.cloudfront.net/marketing/5908.jpg	https://link.wadiz.kr/BeYz/a8dxdxga	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		코난굿즈|명탐정코난굿즈|코난피규어|명탐정코난피규어|명탐정코난|티비피규어|코난|코난검은조직피규어|코난프라모델|명탐정코난리본|코난리본|실리콘피규어|실리콘모형|타이탄카메라맨|공식굿즈|명	67	4.91	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	21900			명탐정코난 TV판 모바일 공식 굿즈 실리콘 에어팟 프로 케이스 빨간 리본넥타이 버전		
테크·가전	주변기기	6287	https://d1ruwxjthziwe4.cloudfront.net/marketing/6287.jpg	https://link.wadiz.kr/BeYz/vp0mqwtr	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		팬웨스트타워형컬러멀티탭15|팬웨스트고용량|타워형멀티탭|고용량멀티탭C타입|15구멀티탭|팬웨스트멀티탭|팬웨스트멀티태0ㅂ|타워형멀티탭100W|타워형고용량멀티탭|타워멀티탭|C타입멀티탭|타	153	4.76	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	34600			팬웨스트 고용량 USB타워형 C타입 멀티탭 15구		
스포츠·아웃도어	캠핑	6376	https://d1ruwxjthziwe4.cloudfront.net/marketing/6376.jpg	https://link.wadiz.kr/BeYz/yxj013rz	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		라이노팩|팩다운무게추|스노우피크단조팩|솔리드스테이크20|스노우피크팩|스노우피크솔리드스테이크30|팩다운고무줄|팩다운고무|니모타프폴|티타늄팩|텐트팩|티탄팩|50CM단조팩|텐트다운팩|뮤	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	26900		뮤토	뮤토 팩다운 캠핑팩 라이노팩 23cm 28cm		
스포츠·아웃도어	캠핑	6357	https://d1ruwxjthziwe4.cloudfront.net/marketing/6357.jpg	https://link.wadiz.kr/BeYz/ulxeqzhf	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		뮤토|뮤토구스블랭킷|MUTO|침낭이불|뮤토캠핑이불|웨어러블침낭|뮤토구스이불|캠핑블랑켓|구스담요|캠핑블랭킷|구스블랭킷|뮤토블랭킷|캠핑용담요|MUTO담요|구스다운블랭킷|캠핑용침구|캠핑	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	24000		뮤토	뮤토 웨어러블 구스 블랭킷 캠핑 침구		
스포츠·아웃도어	캠핑	6358	https://d1ruwxjthziwe4.cloudfront.net/marketing/6358.jpg	https://link.wadiz.kr/BeYz/cdxqasjr	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		뮤토블랭킷|뮤토포시즌웨어러블|뮤토웨어러블포시즌블랭킷|이불담요|뮤토담요|캠핑블랭킷|뮤토웨어러블담요|캠핑침구|블랭킷|캠핑담요|캠핑블랑켓|헤지스담요|캠핑용담요|MUTO담요|캠핑용침구|캠	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	41800		뮤토	뮤토 포시즌 캠핑이불 캠핑 침구		
스포츠·아웃도어	캠핑	6359	https://d1ruwxjthziwe4.cloudfront.net/marketing/6359.jpg	https://link.wadiz.kr/BeYz/bekiza58	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		MUTO랜턴|뮤토랜턴|뮤토브리티쉬랜턴|SEARCHGUARD랜턴|뮤토램프|브리티쉬가드렌턴|블랙랜턴|캠크루랜턴|[뮤토]브리티쉬가드랜턴/블랙|뮤토캠핑랜턴|브리티쉬가드랜턴|뮤토랜턴등|MU	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19900		뮤토	뮤토 브리티쉬 가드 충전식 랜턴 블랙		
스포츠·아웃도어	캠핑	6370	https://d1ruwxjthziwe4.cloudfront.net/marketing/6370.jpg	https://link.wadiz.kr/BeYz/4woq4qfy	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		구스블랭킷|구스담요|베개담요세트|캠핑블랭킷두께|구스다운블랭킷|구스다운담요|구스블랑켓|담요베개세트|담요세트|MUTO포시즌블랭킷|뮤토포시즌블랭킷|베개담요|뮤토웨어러블구스블랭킷|구스담요	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	66900		뮤토	뮤토 포시즌 캠핑 침구 세트 캠핑베개+구스 캠핑이불 1세트		
테크·가전	주변기기	6214	https://d1ruwxjthziwe4.cloudfront.net/marketing/6214.jpg	https://link.wadiz.kr/BeYz/07rsq4aq	3500			언리시무선충전기|갤럭시워치무선충전기휴대용|AUTUMOON|갤럭시올인원충전기|언리시멀티충전기|언리시|올인원충전기|휴대용무선충전기|언리시충전기|갤럭시올인원무선충전기|UNLEASY|갤럭	69	4.68	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	52900			언리시 휴대용 올인원 무선충전기 AUTUMooN For Galaxy		
패션	주얼리	6412	https://d1ruwxjthziwe4.cloudfront.net/marketing/6412.jpg	https://link.wadiz.kr/BeYz/m3gqysr9	0			14K모이사나이트금귀걸이|모이사나이트귀걸이14K|모이사나이트귀걸이|이어링반지|모이사나이트14K귀걸이|모이사나이트14K|귀걸이반지|모이사나이트목걸이귀걸이|귀걸이모이사나이트|모이사나이	3	5.0	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	525000			가치온 14K골드 반지 귀걸이 목걸이 모이사나이트 2.0mm 2.2mm 2.4mm 3.0mm		
패션	신발	6416	https://d1ruwxjthziwe4.cloudfront.net/marketing/6416.jpg	https://link.wadiz.kr/BeYz/2ujbwjhw	4000			누스미크|메리제인슈즈|밴딩구두|단화구두|여성메리제인슈즈|초록색플랫슈즈|천연가죽플랫|양가죽|초록색단화|양가죽슈즈|천연가죽플랫슈즈|여성양가죽플랫슈즈|플랫구두|밴딩메리제인|밴딩플랫|여자	6	4.67	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	253000			누스미크 심리스 천연양가죽 인절미 밴딩 메리제인 구두		
테크·가전	주변기기	6074	https://d1ruwxjthziwe4.cloudfront.net/marketing/6074.jpg	https://link.wadiz.kr/BeYz/b0y97qem	3000			아이폰충전케이블|CTOC충전기케이블|아이폰충전기케이블|멀티충전기케이블|CTOC충전기|휴대폰충전기CTOC|멀티케이블|보조배터리케이블|멀티케이블충전기|CTOMAC|아이폰일체형보조배터리	46	4.39	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	16900			언리시 맥세이프형 아이폰 일체형 보조배터리 5000mAh 멀티포트충전기 CtoC케이블1.2m		
홈·리빙	주방	4415	https://d1ruwxjthziwe4.cloudfront.net/marketing/4415.jpg	https://link.wadiz.kr/BeYz/71t50gg4	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		얼음보관|얼음|덴마크얼음트레이|얼음트레이|아이스브레이커팝|아이스브레이커얼음트레이|곰얼음틀|POPICE|아이스브레이커얼음|무인양품얼음틀|덴마크얼음|아이스트레이|쥬얼아이스|얼음통|아이	101	4.7	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	24500			아이스브레이커팝 덴마크 얼음트레이		
뷰티	스킨케어	6418	https://d1ruwxjthziwe4.cloudfront.net/marketing/6418.jpg	https://link.wadiz.kr/BeYz/sa4d89bo	3000				33	4.91	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	20000			피에이치하비 씀바귀 진정 스킨토너 150ml		
홈·리빙	인테리어	6388	https://d1ruwxjthziwe4.cloudfront.net/marketing/6388.jpg	https://link.wadiz.kr/BeYz/x067o9ga	2700			무드등갓|무드등|페이퍼조명|전선조명|페이퍼램프|조명전선|램프무드등|인테리어전선|컬러램프|전선등|전선없는등	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	24000			튜나페이퍼 무드등 페이퍼 갓 램프		
홈·리빙	주방	5328	https://d1ruwxjthziwe4.cloudfront.net/marketing/5328.jpg	https://link.wadiz.kr/BeYz/23a24e62	3000				19	4.68	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	16900			플래니멀 실리콘 컵뚜껑 킵비어 2종+파우치 포함 1세트		
홈·리빙	욕실	6421	https://d1ruwxjthziwe4.cloudfront.net/marketing/6421.jpg	https://link.wadiz.kr/BeYz/60zhshkz	0			염색수건|천연수건|클라우망	10	4.72	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	27500			클라우망 천연식물염색 프리미엄수건 200g 5장 10장 20장 세트		
홈·리빙	인테리어	1282	https://d1ruwxjthziwe4.cloudfront.net/marketing/1282.jpg	https://link.wadiz.kr/BeYz/0ulwdrv0	0			디즈니디퓨저|비슬라디퓨저|디즈니방향제|비슬라디즈니디퓨저|캐릭터디퓨저|조향사|디즈니캐릭터디퓨저|명품방향제	52	4.8	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19000			비슬라 디즈니 디퓨저 9종		
홈·리빙	주방	6242	https://d1ruwxjthziwe4.cloudfront.net/marketing/6242.jpg	https://link.wadiz.kr/BeYz/1j8i64z1	3000			초리조피칸테|칼집소세지|칼집소시지|소떡꼬치|소디프소떡|살라미치즈|소디프소떡소떡|소떡롤|소디칼|소세지떡|뉘른베르거|생소세지	16	5.0	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8000			소디 소시지 칼집 조리도구 소디칼		
홈·리빙	주방	6413	https://d1ruwxjthziwe4.cloudfront.net/marketing/6413.jpg	https://link.wadiz.kr/BeYz/vbbkz2om	0			주방가위|파울주방가위|파울가위|바오먼트가위|호두까는기계|올스텐가위|스텐가위|분리형가위|주방분리형올스텐가위|헹켈가위|분리형주방가위스텐주방가위분리형가위올스텐분리형가위|아기음식가위|분리	48	4.63	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	34500			데일리셰프 올스텐 분리형 주방가위		
반려동물	고양이	6417	https://d1ruwxjthziwe4.cloudfront.net/marketing/6417.jpg	https://link.wadiz.kr/BeYz/7bvs3ppp	3000				6	4.63	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	7000			룩앳미 반려동물 털날림 방지 피부관리 물탱크 브러쉬		
여행	여행용품	5435	https://d1ruwxjthziwe4.cloudfront.net/marketing/5435.jpg	https://link.wadiz.kr/BeYz/cgn0bp5u	3000			여권케이스|여권투명케이스|투명여권케이스|여권케이스자개|여권케이스무광투명|여권케이스투명|여권자개케이스|자개여권케이스|자개여권|투명네임택|해킹방지여권케이스네임택|커플투명여권케이스|여권	104	4.72	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	21900			소해산 자개 투명 여권케이스 & 네임택		
테크·가전	생활가전	6209	https://d1ruwxjthziwe4.cloudfront.net/marketing/6209.jpg	https://link.wadiz.kr/BeYz/lwv4qca2	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		무선청소기|미니청소기|카처무선청소기|블루필무선청소기|홈플러스청소기|블루필청소기|블루필BVC201|블루필몽땅청소기|BVC201|핸디미니청소기|미니핸드청소기|무선미니청소기|보랄무선청소	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	123000			블루필 몽땅 미니 청소기 BVC-201		
패션	가방	5019	https://d1ruwxjthziwe4.cloudfront.net/marketing/5019.jpg	https://link.wadiz.kr/BeYz/d4gfszzi	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		LED슬링백|LED가방|유니클로멀티포켓가방|라이프워크버킷백|유니클로멀티포켓|다이나핏슬링백|디붐슬링백|픽셀가방|도난방지크로스백|스파이더슬링백|NBA슬링백|DIVOOM슬링백|슬링백|스	30	4.88	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	114000			디붐 픽셀아트 슬링백		
뷰티	바디케어	6363	https://d1ruwxjthziwe4.cloudfront.net/marketing/6363.jpg	https://link.wadiz.kr/BeYz/nb2dmlpz	3000			베리섹시.핸드크림|레인베리|캐시미어케어|디피어핸드크림|디피어|루비베리|퍼퓸핸드크림30|루비베리핸드크림|블루레인|유세린아토피컨트롤|유세린핸드크림|러시아핸드크림|애프터블로우핸드크림|핸	60	4.83	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	16000			디피어 향수 퍼퓸 핸드크림 (루비베리/블루캐시미어/애프터레인)  30ml		
뷰티	바디케어	5760	https://d1ruwxjthziwe4.cloudfront.net/marketing/5760.jpg	https://link.wadiz.kr/BeYz/wwkdg8a3	0			SPA마사지|스파마사지기|스톤스파마사저|쿨링밤|태국	16		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	120000			에이프 스톤스파 마사저 마이너스밤 마이너스크림 세트		
푸드	헬스·이너뷰티	6433	https://d1ruwxjthziwe4.cloudfront.net/marketing/6433.jpg	https://link.wadiz.kr/BeYz/zyvsenx6	0			마그네슘K2|뼈근육영양제|이롭해조칼슘마그네슘비타민DK|이롭칼슘|이롭해조칼슘|이가탄탄|이롭|시린이영양제|해조칼슘|복합칼슘	19	4.88	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	14900			이롭 신경 근육 뼈 건강에 이롭 해조칼슘 마그네슘 멀티비타민 D K		
푸드	디저트·간식	6440	https://d1ruwxjthziwe4.cloudfront.net/marketing/6440.jpg	https://link.wadiz.kr/BeYz/1c3fbxmo	3500			카카오단백질|단백해바|단백질바|카카오프로틴|프로틴바|프로틴카카오|카카오프로틴바|프로틴바추천|카카오단백질바	22	4.8	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	20900			다운킬로그램 프로틴바 카카오 단백해바 45g 10개입		
스포츠·아웃도어		5712	https://d1ruwxjthziwe4.cloudfront.net/marketing/5712.jpg	https://link.wadiz.kr/BeYz/h7eprf44	0			푼토보드게임|체스보드게임|체스|체스보드|고누놀이|해리포터보드게임|학교괴담보드게임|가이아프로젝트|CHESS|예쁜체스|초딩보드게임|러브레터보드게임|체스게임|머리쓰는보드게임|한국사보드게	9	4.89	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	41000			한국형 체스 아스라이 보드게임		
푸드	소스·조미료	6451	https://d1ruwxjthziwe4.cloudfront.net/marketing/6451.jpg	https://link.wadiz.kr/BeYz/j2o7l8mn	4000			무가당드레싱|후무스|바질소스|콩소스|스프레드소스|무가당소스|바질드레싱|후무스소스|후무스파는곳|고기멜젓|독새기콩|후무스바질|바질드레싱소스|바질스프레드	14	4.83	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	25000			에어룸 후무스 무가당 식물성 제주 푸른독새기콩 스프레드 마일드 오리지널 바질		
테크·가전	주변기기	6035	https://d1ruwxjthziwe4.cloudfront.net/marketing/6035.jpg	https://link.wadiz.kr/BeYz/pypd8tpy	3000			휴대폰스트랩|폰스트랩|스마트폰스트랩|휴대폰리모콘|스트랩폰|춘식이스마트톡|스마트스트랩|에어태그필름|맥세이프카드케이스|모배트리거|에어팟프로2케이스명품	22	4.05	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	5900			플렛미 휴대폰 가죽 스트랩 스마트폰형		
홈·리빙		6455	https://d1ruwxjthziwe4.cloudfront.net/marketing/6455.jpg	https://link.wadiz.kr/BeYz/vfg6gmdy	3000			압축팩|압축팩세트|패딩압축팩|패딩압축|패딩압축파우치|패딩정리파우치|압축파우치	15	4.46	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8000			룩앤미 패딩 수납용 압축 수납 파우치 M L XL 세트		
자동차	전자기기	6414	https://d1ruwxjthziwe4.cloudfront.net/marketing/6414.jpg	https://link.wadiz.kr/BeYz/aubjnb32	0			헤드업디스플레이|T900HUD|T900|네비로플러스|온유어뷰HUD|만도S-HUD|삼에스HUD|THUD|HUDGPS|티맵HUD|GI200|토레스HUD|폰터스HUD|헤드업네비게이션|티	14		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	205000			티맵 플러스 HUD T900		
스포츠·아웃도어	헬스	6409	https://d1ruwxjthziwe4.cloudfront.net/marketing/6409.jpg	https://link.wadiz.kr/BeYz/76whjmkk	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		신발|밸롭|런닝화|발로프운동화|헬스화|벨롭|스쿼트화|골드글로벌운동화|운동화S|운동화|벨롭런닝화|벨롭운동화280검은색|밸롭러닝화|벨롭운동화280|러닝화|밸롭런닝화|런닝화벨롭|벨롭러닝	62	4.74	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	83000	지티에스글로벌	밸롭	웨이든 S200 헬스화 스쿼트화		
패션	의류	6405	https://d1ruwxjthziwe4.cloudfront.net/marketing/6405.jpg	https://link.wadiz.kr/BeYz/qa5bet06	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		숏슬리브자켓|여자아노락|랄프로렌여성야상|오버핏가죽자켓|오버핏레더자켓|아노락|짧은아노락|브라운가죽자켓|여성아노락|여성숏자켓|레더자켓|퍼프소매핸드메이드숏자켓|비건레더자켓|올리비아로렌핸	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	84000	지티에스글로벌	밸롭	밸롭 아노락 알레그로 아웃도어 자켓 숏스리브		
패션	의류	6406	https://d1ruwxjthziwe4.cloudfront.net/marketing/6406.jpg	https://link.wadiz.kr/BeYz/1urkd8s7	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		아웃도어자켓|아웃도어아노락|몬츄라스카이자켓|등산아노락|아노락|노스페이스아노락|벨롭3L자켓|TRESPASS|랜더스보아후리스자켓|트레스패스|등산아웃도어|몬테인페더라이트|웨더자켓|스포츠	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	94000	지티에스글로벌	밸롭	밸롭 아노락 알레그로 아웃도어 자켓		
패션	의류	6407	https://d1ruwxjthziwe4.cloudfront.net/marketing/6407.jpg	https://link.wadiz.kr/BeYz/n7w3xf8n	0	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		숏팬츠|가죽숏팬츠|가죽바지|SHORTPANTS|108파운드숏팬츠|GGTS|여성가죽바지|여자숏팬츠|여성숏팬츠|숏바지|리터숏팬츠|타라바이모션팬츠|오간자숏팬츠|숏팬츠XS|벨티드슬랙스|바	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	24000	지티에스글로벌	밸롭	밸롭 알레그로 숏팬츠 트레이닝복		
패션	의류	6424	https://d1ruwxjthziwe4.cloudfront.net/marketing/6424.jpg	https://link.wadiz.kr/BeYz/571atf3y	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		숏팬츠|두툼숏팬츠|여자5부바지|여성.5부.팬츠|5부팬츠셋업|소창파자마|여성5부팬츠|여성숏팬츠|5부|5부바지|여성통큰숏팬츠|5부팬츠|기모와이드팬츠|5부여성치마바지|하이레더숏팬츠|5부	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	44000			아플릭 5부 숏팬츠 트레이닝복 1장		
패션	의류	6425	https://d1ruwxjthziwe4.cloudfront.net/marketing/6425.jpg	https://link.wadiz.kr/BeYz/szgf92zw	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		와디즈펀딩티|맨투맨1|로고맨투맨|B로고브랜드|BRUINSB로고|최근유행B로고|BLOGOT|B로고브랜드티셔츠|B로고티셔츠|B로고옷|B로고브랜드옷|B로고맨투맨|B로고|B플레임로고맨투맨	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	64000			아플릭 B로고 맨투맨티셔츠 1장		
패션	의류	6426	https://d1ruwxjthziwe4.cloudfront.net/marketing/6426.jpg	https://link.wadiz.kr/BeYz/k4kk0uoj	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		남자조거팬츠|남성조거팬츠|조거팬츠남성|비흰바지|와디즈바지|B로고바지|바지1장|조거팬츠|조거팬츠브랜드로고|남성조거바지|남자조거바지|남자기모조거팬츠|흰색조거팬츠|흰색조거바지|남자코듀로	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	74000			아폴릭 B로고 조거팬츠트레이닝복 1장		
패션	의류	6427	https://d1ruwxjthziwe4.cloudfront.net/marketing/6427.jpg	https://link.wadiz.kr/BeYz/j7bojxia	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		남자후드집업|후드집업로고|후드집업|남성후드집업|시지피후드티잠바|집업후드|후드티|검정후드집업|패딩맨투맨|GAP후드|남자후드티|남자맨투맨|여자파란색티셔츠|투톤후드티|GAP후드집업핑크|	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	64000			아플릭 B로고 로고후드집업점퍼 1장		
홈·리빙		6852	https://d1ruwxjthziwe4.cloudfront.net/marketing/6852.jpg	https://link.wadiz.kr/BeYz/ayixzvbk	3000			두피전용냉찜질|두피냉찜질|에버그라운드|에버그라운드아이스젤|아이스젤팩|냉찜질팩|열팩|젤팩|열찜질팩|아이스젤슬리브|더위용품|머리아이스|머리냉찜질|머리찜질|머리냉찜질팩	7	4.83	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	27000			에버그라운드 아이스젤 헤드 두피열 냉찜질팩		
뷰티	구강용품	6869	https://d1ruwxjthziwe4.cloudfront.net/marketing/6869.jpg	https://link.wadiz.kr/BeYz/aiii05to	3000			덴클|DENCLE|덴클칫솔|임플란트칫솔|DENCLE칫솔|리앤코칫솔|하이엔드칫솔|검정색칫솔|명약원인텐스	119	4.16	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	16500			덴클 임플란트케어 하이엔드 칫솔		
홈·리빙	침실	6915	https://d1ruwxjthziwe4.cloudfront.net/marketing/6915.jpg	https://link.wadiz.kr/BeYz/eqbcog3o	0				5	4.4	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	91000			이엘리 작가 스폐셜 에디션 키치 홈스타일 블랭킷		
뷰티	헤어케어	6377	https://d1ruwxjthziwe4.cloudfront.net/marketing/6377.jpg	https://link.wadiz.kr/BeYz/9ajf9bw4	0			일리시아|일리시아샴푸|볼륨샴푸|히비스커스볼륨업안티헤어|그래비티샴푸|그래비티헤어리프팅샴푸|탈모볼륨샴푸|카이스트샴푸|아르베바디워시|카이스트탈모샴푸|뿌리는맥주효모|더블랙샴푸|탈모샴푸안티	27	4.87	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	33000			일리시아 히비스커스 볼륨 업 안티 헤어 로스 샴푸 무궁화 탈모샴푸		
반려동물		6913	https://d1ruwxjthziwe4.cloudfront.net/marketing/6913.jpg	https://link.wadiz.kr/BeYz/jq3l810m	0			강아지휴대용사료통|사료통|휴대용사료통|강아지사료통|애견사료통|애견휴대용사료통|다이소씨리얼통|다이소시리얼통|펫사료통|강아지휴대용간식통|강아지간식통|펫투데이|강아지휴대용물병|강아지물통	14	5.0	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19900			펫투데이 강아지 휴대용 사료통 슬라이드 댕시락		
홈·리빙	인테리어	5182	https://d1ruwxjthziwe4.cloudfront.net/marketing/5182.jpg	https://link.wadiz.kr/BeYz/912exrvi	0			세레니티S300|세레니티의자|스마트의자|스마트체어|피치블리사무실사무용의자|사무실의자피치|사무실의자피치149000|사무실의자피치블리사무실|피치의자|피치블로의자|스마트모던메쉬체어|스마	50	4.6	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	154000			피치 스마트 세레니티 S300 메쉬 사무용 의자		
테크·가전	생활가전	6230	https://d1ruwxjthziwe4.cloudfront.net/marketing/6230.jpg	https://link.wadiz.kr/BeYz/fww68syz	0			와디즈드라이기|무아스슈퍼플라즈마|윈세프|WINSAF|드라이어|헤어드라이어|흰색드라이기|윈세프드라이기|헤어드라이어추천|드라이기|테라헤르츠드라이기|헤어드라이기|WINSAF드라이기|JM	24	4.8	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	94000			윈텍 윈세프 BLDC 헤어드라이어 비거에어+거치대		
